ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,YEAR_TYPE,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Third year,Demand totals,8050,8050,7550,7550,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Fourth year (optional),Supply totals,,,,,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Fourth year (optional),Demand totals,,,,,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Fifth year (optional),Supply totals,,,,,
2452,Tehachapi - Cummings County Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1044,Fifth year (optional),Demand totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Sixth year (optional),Demand totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,First year,Demand totals,68830,67330,68000,69360,70710
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Second year,Supply totals,67450,65980,66640,67970,69300
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Second year,Demand totals,67450,65980,66640,67970,69300
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Third year,Supply totals,66100,64660,65310,66610,67910
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,First year,Supply totals,68830,67330,68000,69360,70710
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Fourth year (optional),Supply totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Fourth year (optional),Demand totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Fifth year (optional),Supply totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Fifth year (optional),Demand totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Sixth year (optional),Supply totals,,,,,
2473,Three Valleys Municipal Utility District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,330,Third year,Demand totals,66100,64660,65310,66610,67910
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,First year,Demand totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Second year,Supply totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Second year,Demand totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Third year,Supply totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Third year,Demand totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,First year,Supply totals,11757,11757,11757,11757,11757
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Fourth year (optional),Demand totals,,,,,
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Fifth year (optional),Supply totals,,,,,
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Fifth year (optional),Demand totals,,,,,
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Sixth year (optional),Supply totals,,,,,
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Sixth year (optional),Demand totals,,,,,
2540,United Water Conservation District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,925,Fourth year (optional),Supply totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,First year,Supply totals,70893,74759,74339,74429,74470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,First year,Demand totals,60893,64759,64339,64429,64470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Second year,Supply totals,70893,74759,74339,74429,74470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Second year,Demand totals,60893,64759,64339,64429,64470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Third year,Supply totals,70893,74759,74339,74429,74470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Third year,Demand totals,60893,64759,64339,64429,64470
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Fourth year (optional),Supply totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Fourth year (optional),Demand totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Fifth year (optional),Supply totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Fifth year (optional),Demand totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Sixth year (optional),Demand totals,,,,,
2543,Upper San Gabriel Valley Municipal Water,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,388,Sixth year (optional),Supply totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Fourth year (optional),Demand totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Third year,Demand totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Third year,Supply totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Second year,Demand totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Second year,Supply totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Fifth year (optional),Supply totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,First year,Supply totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Fourth year (optional),Supply totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Sixth year (optional),Demand totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Sixth year (optional),Supply totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,Fifth year (optional),Demand totals,,,,,
2667,Water Facilities Authority,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2147,First year,Demand totals,33436.92324,33763.66486,34090.40647,34417.14809,34743.88971
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,First year,Supply totals,124894,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,First year,Demand totals,145236,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Second year,Supply totals,124894,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Second year,Demand totals,145236,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Third year,Supply totals,124894,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Third year,Demand totals,145236,151503,151523,151775,151332
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Fourth year (optional),Supply totals,,,,,
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Fourth year (optional),Demand totals,,,,,
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Fifth year (optional),Supply totals,,,,,
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Fifth year (optional),Demand totals,,,,,
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Sixth year (optional),Demand totals,,,,,
2675,West Basin Municipal Water District,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,811,Sixth year (optional),Supply totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Sixth year (optional),Demand totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Sixth year (optional),Supply totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,First year,Supply totals,152491,159389,169372,178155,184095
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,First year,Demand totals,110787,114039,123515,122895,132999
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Second year,Supply totals,152491,159389,169372,178155,184095
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Second year,Demand totals,110787,114039,123515,122895,132999
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Third year,Supply totals,152491,159389,169372,178155,184095
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Third year,Demand totals,110787,114039,123515,122895,132999
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Fourth year (optional),Supply totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Fourth year (optional),Demand totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Fifth year (optional),Supply totals,,,,,
2697,Western Municipal Water District Of Riverside,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,2167,Fifth year (optional),Demand totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,First year,Demand totals,33603,33603,33603,38093,38093
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Sixth year (optional),Demand totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Sixth year (optional),Supply totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Fifth year (optional),Demand totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Fifth year (optional),Supply totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,First year,Supply totals,22692,22692,22692,24718,24718
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Fourth year (optional),Supply totals,,,,,
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Third year,Demand totals,33603,33603,33603,38093,38093
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Third year,Supply totals,19930,19930,19930,21587,21587
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Second year,Demand totals,33603,33603,33603,38093,38093
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Second year,Supply totals,19654,19654,19654,21274,21274
4811,Woodland-Davis Clean Water Agency,Table 7-4 Wholesale: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,847,Fourth year (optional),Demand totals,,,,,
