ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
2000,Rancho California Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,81785,88697,93155,96449,99771
2000,Rancho California Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,93414,99660,102639,104410,106986
2031,Red Bluff  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4601,4691,4785,4880,4977
2031,Red Bluff  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4601,4691,4785,4880,4977
2033,Redding  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,23322,23737,24241,24746,0
2033,Redding  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,36005,37013,38021,38021,0
2035,Redlands  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,62148,62966,63534,64098,64098
2035,Redlands  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,33138,34164,34940,35715,35715
2037,Redwood City,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,13135,13315,13495,13674,13854
2037,Redwood City,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,12061,12550,12856,13232,13697
2042,Reedley  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4440.680719,4968.529429,5579.238111,6288.151205,7107.544261
2042,Reedley  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4440.680719,4968.529429,5579.238111,6288.151205,7107.544261
2049,Rialto  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10583,11216,11887,12597,13351
2049,Rialto  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,11596,12096,12596,13096,13596
2057,Rincon Del Diablo Municipal Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10817,12009,12230,12218,12188
2057,Rincon Del Diablo Municipal Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,10818,12009,12230,12219,12188
2060,Rio Linda - Elverta Community Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4846,5681,6650,7462,0
2060,Rio Linda - Elverta Community Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4846,5681,6650,7462,0
2063,Rio Vista  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3306,3681,4056,4250,0
2063,Rio Vista  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2175,2495,2827,3046,0
2065,Ripon  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,5660,6560,7605,8817,10221
2065,Ripon  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,9594,11641,13606,14817,16222
2074,Riverbank  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4165,4475,4786,5096,0
2074,Riverbank  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4165,4475.26,4786,5096,0
2083,Riverside  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,95221,96534,99015,101588,104258
2083,Riverside  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,116903,121903,124703,124703,124703
2087,Riverside Highland Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,8435,8435,8435,8435,8435
2087,Riverside Highland Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4107,4293,4491,4702,4922
2103,Rohnert Park  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6755,6849,7068,7261,7479
2103,Rohnert Park  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,10299,10299,10299,10299,10299
2107,Rosamond Community Service District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2304,2340,2376,2412,2448
2107,Rosamond Community Service District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,2304,2340,2376,2412,2448
2111,Roseville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,70421,70791,72759,73143,73458
2111,Roseville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,45475,48091,51333,54405,56865
2115,Rowland Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,14468,16006,17880,18623,19403
2115,Rowland Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,14468,16006,17880,18623,19403
2118,Rubidoux Community Service District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,17000,17000,17000,17000,17000
2118,Rubidoux Community Service District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10397,11045,11754,12465,13202
2119,Rubio Canyon Land And Water Association,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,1770,1793,1815,1838,1861
2119,Rubio Canyon Land And Water Association,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,1770.44,1792.68,1815.21,1838.01,1861.1
2130,Sacramento  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,123230,130549,139882,149213,162029
2130,Sacramento  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,275917,288288,294419,294419,294419
2132,Sacramento County Water Agency,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,82900,82900,87900,97900,97900
2132,Sacramento County Water Agency,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,48121,55489,63288,71145,79278
2140,Sacramento Suburban Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,60500,56500,56500,56500,56500
2140,Sacramento Suburban Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,40005,40814,41345,41340,41303
2150,San Bernardino  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,45969,49094,53339,57624,59449
2150,San Bernardino  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,58271,66830,75466,84082,90582
2157,San Bruno  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4402.46552,4749.733652,5130.606008,5578.695995,5948.370004
2157,San Bruno  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6049.189562,6049.189562,6049.189562,6049.189562,6049.189562
2158,San Buenaventura  City Of (Ventura),Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,21747,21907,22071,22239,22413
2158,San Buenaventura  City Of (Ventura),Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,20245,20930,21512,22111,22724
2159,San Clemente  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,8427,9170,9200,9090,9060
2159,San Clemente  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,8426.999999,9170,9200.000001,9089.999999,9059.999999
2160,San Diego  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,196628,233423,254469,262605,262016
2160,San Diego  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,196628,233423,254469,262605,262016
2162,San Dieguito Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,7559,7618,7660,7703,0
2162,San Dieguito Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,7692,7752,7795,7838,0
2163,San Fernando  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,7223,7325,7495,7625,7661
2163,San Fernando  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3752.94,3820.94,3890.18,3960.67,4032.45
2164,San Francisco Public Utilities Commision,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,86240,87920,91620,95650,100130
2164,San Francisco Public Utilities Commision,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,86240.00001,87920.00001,91620.00001,95650.00001,100130
2165,San Gabriel County Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6440,6601,6767,6936,7110
2165,San Gabriel County Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6440.01,6601,6767,6936,7110
2167,San Gabriel Valley Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,37708,45302.25,46402.5,47503.24,48603.99
2167,San Gabriel Valley Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,37708,45301.75,46402.51,47503.25,48604
2166,San Gabriel Valley Water Company   Fontana Division,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,40140,47536,50773,53711,56562
2166,San Gabriel Valley Water Company   Fontana Division,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,40140,47536,50773,53711,56562
2169,San Jacinto  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3113,3271,3438,3614,3793
2169,San Jacinto  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3113,3271,3438,3614,3793
2174,San Jose  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,28268,31794,35504,39400,43484
2174,San Jose  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,28268,31794,35504,39400,43484
2175,San Jose Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,144679.6488,152097.1507,158501.9197,163847.9223,169442.5049
2175,San Jose Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,144679.6488,152097.1507,158501.9197,163847.9223,169442.5049
2177,San Juan Capistrano  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,8617.999999,8687.999999,8687.999999,8687.999999,8687.999999
2177,San Juan Capistrano  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,8618,8688,8688,8688,8688
2179,San Juan Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,15855,16773,17624,18509,19393
2179,San Juan Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,15854.5,16773.2,17624,18508.7,19393.2
2180,San Lorenzo Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2187.7,2212.7,2258.7,2295.7,0
2180,San Lorenzo Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,2188,2214,2261,2297,0
2182,San Luis Obispo  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,12622,12672,12722,12772,0
2182,San Luis Obispo  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6599,6975,7369,7779,0
2205,Sanger  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,5536.273681,5898.402448,6269.737878,6647.211083,7030.822064
2205,Sanger  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,5536.273681,5898.402448,6269.737878,6647.211083,7030.822064
2207,Santa Ana  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,36998,39717,39989,39978,40036
2207,Santa Ana  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,36998.01,39717,39989,39978,40036
2209,Santa Barbara  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,17387,17271,17154,17035,0
2209,Santa Barbara  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,13251,13191,13179,13202,0
2210,Santa Clara  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,28232,31040,32047,33064,33937
2210,Santa Clara  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,38524,39024,39424,39824,40224
2213,Santa Cruz  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10332.94539,10019.91883,9958.541073,10004.57439,0
2213,Santa Cruz  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,9980.023288,9709.961157,9719.167821,9759.063363,0
2214,Santa Fe Irrigation District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,10978,11328,11388,11494,12027
2214,Santa Fe Irrigation District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,10978,11328,11388,11494,12027
2215,Santa Fe Springs  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Demand totals,6216,6482,6760,7048,7351
2215,Santa Fe Springs  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Supply totals,6216,6482,6760,7048,7351
2217,Santa Margarita Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,40785,41511,41330,39865,39715
2217,Santa Margarita Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,37073,37792,37616,36160,36010
2218,Santa Maria  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,49923,49798,49671,49545,49418
2218,Santa Maria  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,13795,15200,17893,18883,19614
2220,Santa Monica  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,20469,20469,20469,20469,20469
2220,Santa Monica  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,12933,13010,13088,13168,13246
2222,Santa Paula  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6908,7755,8603,9450,10295
2222,Santa Paula  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4609,5311,6012,6713,7416
2224,Santa Rosa  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,31540,31540,31540,31540,31540
2224,Santa Rosa  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,24289,25730,26946,28243,28280
2237,Scotts Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,1557.8,1584,1609.8,1634.8,1660.8
2237,Scotts Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,1770,1780,1790,1800,1810
2241,Seal Beach  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3488.000001,3744.000001,3770,3769.000001,3774
2241,Seal Beach  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3488,3744,3770,3769,3774
2260,Shafter  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,5576.169223,6156.189027,6797.586588,7506.499681,0
2260,Shafter  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4704.605074,5192.558242,5735.751392,6328.046747,0
2273,Shasta Lake  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4590,4590,4590,4590,4590
2273,Shasta Lake  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2673,2801,2938,3081,3232
2290,Sierra Madre  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2541.54,2589.9,2639.14,2689.34,2740.48
2290,Sierra Madre  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3832,3832,3832,3832,3832
2323,Soledad  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,148000,148108,148144,148173,0
2323,Soledad  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2013.170981,2241.461963,2455.398166,2611.91526,0
2326,Sonoma  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2228.6,2265.5,2285.8,2321.8,2366.9
2326,Sonoma  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,2229,2265,2286,2322,2367
2330,Soquel Creek Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3900,3800,3500,3400,3400
2330,Soquel Creek Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3900,3800,3500,3400,3400
2334,South Coast Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,8515.41,8734.5,8734.5,8734.5,8734.5
2334,South Coast Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6608.676801,6852.999999,7220,7568.999999,7645
2337,South Feather Water and Power,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Supply totals,780562.418,780562.418,780562.418,780562.418,780562.418
2337,South Feather Water and Power,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Demand totals,4004.898644,4118.447495,4176.756364,4231.996345,4290.305214
2341,South Gate  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,7682,7834,7988,8145,8305
2341,South Gate  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,11883,11883,11883,11883,11883
2345,South Pasadena  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4059,4080,4101,4122,4143
2345,South Pasadena  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4059,4080,4101,4122,4143.01
2348,South Tahoe Public Utility District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6019,6137,6255,6374,0
2348,South Tahoe Public Utility District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,6019,6137,6255,6374,0
2370,Stallion Springs Community Services District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,528,554,581,610,0
2370,Stallion Springs Community Services District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,528,554,581,610,0
2381,Stockton  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,69200,75700,75700,92100,92100
2381,Stockton  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,34655,36857,39216,41750,44464
2401,Suburban Water Systems - San Jose Hills,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,34900,34900,34900,34900,34900
2401,Suburban Water Systems - San Jose Hills,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,22801,22801,22801,22801,22801
2402,Suburban Water Systems - Whittier/La Mirada,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,25851,25851,25851,25851,25851
2402,Suburban Water Systems - Whittier/La Mirada,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,18049,18049,18049,18049,18049
2405,Suisun - Solano Water Authority,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4649.365093,4655.502868,4667.77842,4732.225065,4829.815698
2405,Suisun - Solano Water Authority,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4649.365093,4655.502868,4667.77842,4732.225065,4830.429476
2419,Sunny Slope Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3839,3862,3887,3911,0
2419,Sunny Slope Water Company,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3839,3862,3887,3911,0
2424,Sunnyslope Community Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4917,5106,5280,5442,0
2424,Sunnyslope Community Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2935,3460,4086,4846,0
2425,Sunnyvale  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,23670,25371,26044,26896,0
2425,Sunnyvale  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,23670,25371,26044,26896,0
2432,Susanville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,5536.273681,5536.273681,5536.273681,5536.273681,5536.273681
2432,Susanville  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2688.345757,2771.205729,2857.134588,2939.99456,3032.061196
2437,Sweetwater Authority,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,22488,22856,23551,25153,26218
2437,Sweetwater Authority,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,22488,22856,23551,25153,26218
2438,Sweetwater Springs Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,1137,1137,1137,1137,0
2438,Sweetwater Springs Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,805,788,792,796,0
2444,Tahoe City Public Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,2829.514598,4425.33628,4425.33628,4425.33628,0
2444,Tahoe City Public Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,1034.215205,1071.04186,1114.00629,1153.901832,0
2451,Tehachapi  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,2242,2347,2458,2575,0
2451,Tehachapi  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,2242,2347,2458,2575,0
1408,Temescal Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Demand totals,5298,5434,5689,6201,6303
1408,Temescal Valley Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,No,N/A,Supply totals,5380,7365,8115,8615,8715
2469,Thousand Oaks  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,11608,11715,11823,11930,12038
2469,Thousand Oaks  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,11607.91,11715,11822.97,11930,12038.02
2487,Torrance  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,36794,36794,36794,36794,36794
2487,Torrance  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,25443,25925,26421,26929,27454
2490,Trabuco Canyon Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,3915,4570,4760,4780,4780
2490,Trabuco Canyon Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3915,4570,4760,4780,4780
2496,Tracy  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,21148,23949,26750,29549,32350
2496,Tracy  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,28783,31446,34109,38281,39644
2510,Triunfo Sanitation District/Oak Park Water Service,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,4360,4360,4360,4360,4360
2510,Triunfo Sanitation District/Oak Park Water Service,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,3655,3675,3675,3675,3675
2512,Truckee - Donner Public Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,23998.70299,23998.70299,23998.70299,23998.70299,0
2512,Truckee - Donner Public Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,5425.793719,6205.291233,6935.686541,7613.910756,0
2516,Tulare  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,34081.22713,39796.72386,46498.86804,54361.35871,62519.07639
2516,Tulare  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,34082.45468,39797.64453,46498.56115,54360.13115,62518.7695
2523,Tuolumne Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,27945.7,28079.8,28145.1,28212.4,28281.7
2523,Tuolumne Utilities District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,16628.4,17699.4,18935.8,20283.8,21182.3
2524,Turlock  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,27469.00137,30728.77404,34310.16616,37851.35585,41791.19407
2524,Turlock  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,27469.61515,30728.77404,34310.16616,37851.66274,41792.11474
2528,Tustin  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,11310,12141,12224,12221,12238
2528,Tustin  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,11310,12141,12224,12221,12238
2530,Twentynine Palms Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,6995,6995,6995,6995,6995
2530,Twentynine Palms Water District,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4736,5297,5862,6424,6987
2536,Ukiah  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,21692,21692,21692,21692,21692
2536,Ukiah  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,4205,4383,4574,4771,4978
2541,Upland  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Supply totals,24911,24961,25051,25051,0
2541,Upland  City Of,Table 7-2 Retail: Normal Year Supply and Demand Comparison,Yes,Yes,Demand totals,22325,23148,24241,24725,0
